u,v,key,osmid,oneway,name,highway,reversed,length,lanes,geometry,service,access
2634658885,2634658882,0,258038084,False,,service,False,3.025,,"LINESTRING (105.8208186 21.03996, 105.8208469 21.0399665)",alley,
2634658885,2634658872,0,258038084,False,,service,True,25.564999999999998,,"LINESTRING (105.8208186 21.03996, 105.8207809 21.0399514, 105.8205745 21.0399313)",alley,
2634658885,2634658890,0,258038087,False,,service,False,40.634,,"LINESTRING (105.8208186 21.03996, 105.8208086 21.0400406, 105.820824 21.0402332, 105.8208099 21.0403234)",alley,
2634658889,2634658890,0,258038087,False,,service,True,7.285,,"LINESTRING (105.8208086 21.0403885, 105.8208055 21.0403511, 105.8208099 21.0403234)",alley,
2634658890,2634658889,0,258038087,False,,service,False,7.285,,"LINESTRING (105.8208099 21.0403234, 105.8208055 21.0403511, 105.8208086 21.0403885)",alley,
2634658890,2634658885,0,258038087,False,,service,True,40.634,,"LINESTRING (105.8208099 21.0403234, 105.820824 21.0402332, 105.8208086 21.0400406, 105.8208186 21.03996)",alley,
2634658893,2634658897,0,195247830,False,Ngõ 189 Hoàng Hoa Thám,residential,False,3.097,,"LINESTRING (105.820006 21.0401821, 105.8200078 21.0402099)",,
2634658893,445252433,0,195247830,False,Ngõ 189 Hoàng Hoa Thám,residential,True,15.539,,"LINESTRING (105.820006 21.0401821, 105.8199971 21.0400426)",,
2634658893,2634658896,0,258038089,False,,service,False,40.545,,"LINESTRING (105.820006 21.0401821, 105.8202016 21.0401843, 105.8203187 21.0401556, 105.8203218 21.0402246)",alley,
2634658896,2634658893,0,258038089,False,,service,True,40.545,,"LINESTRING (105.8203218 21.0402246, 105.8203187 21.0401556, 105.8202016 21.0401843, 105.820006 21.0401821)",alley,
2634658897,2634658899,0,195247830,False,Ngõ 189 Hoàng Hoa Thám,residential,False,15.473,,"LINESTRING (105.8200078 21.0402099, 105.8200167 21.0403488)",,
2634658897,2634658893,0,195247830,False,Ngõ 189 Hoàng Hoa Thám,residential,True,3.097,,"LINESTRING (105.8200078 21.0402099, 105.820006 21.0401821)",,
2634658897,2634658898,0,258038090,False,,service,False,12.82,,"LINESTRING (105.8200078 21.0402099, 105.8198843 21.0402073)",alley,
2634658898,2634658897,0,258038090,False,,service,True,12.82,,"LINESTRING (105.8198843 21.0402073, 105.8200078 21.0402099)",alley,
2634658899,2634658918,0,195247830,False,Ngõ 189 Hoàng Hoa Thám,residential,False,8.41,,"LINESTRING (105.8200167 21.0403488, 105.8200215 21.0404243)",,
2634658899,2634658897,0,195247830,False,Ngõ 189 Hoàng Hoa Thám,residential,True,15.473,,"LINESTRING (105.8200167 21.0403488, 105.8200078 21.0402099)",,
2634658899,2634658902,0,258038091,False,,service,False,35.557,,"LINESTRING (105.8200167 21.0403488, 105.8201986 21.0403569, 105.8202725 21.040331, 105.8203526 21.0403454)",alley,
2634658902,2634658899,0,258038091,False,,service,True,35.557,,"LINESTRING (105.8203526 21.0403454, 105.8202725 21.040331, 105.8201986 21.0403569, 105.8200167 21.0403488)",alley,
2634658903,2634658918,0,195247830,False,Ngõ 189 Hoàng Hoa Thám,residential,True,5.57,,"LINESTRING (105.8200247 21.0404743, 105.8200215 21.0404243)",,
2634658903,2657123335,0,195247830,False,Ngõ 189 Hoàng Hoa Thám,residential,False,34.852000000000004,,"LINESTRING (105.8200247 21.0404743, 105.8200264 21.0405003, 105.8200723 21.0407144, 105.820094 21.0407804)",,
2634658903,2634658906,0,258038092,False,,service,False,63.928,,"LINESTRING (105.8200247 21.0404743, 105.8201986 21.0404777, 105.8205098 21.040469, 105.8206392 21.0404518)",alley,
2634658906,2634658908,0,258038092,False,,service,False,30.746,,"LINESTRING (105.8206392 21.0404518, 105.8206515 21.0402677, 105.8206484 21.0401757)",alley,
2634658906,2634658903,0,258038092,False,,service,True,63.928,,"LINESTRING (105.8206392 21.0404518, 105.8205098 21.040469, 105.8201986 21.0404777, 105.8200247 21.0404743)",alley,
2634658906,2634658910,0,258038093,False,,service,False,49.892,,"LINESTRING (105.8206392 21.0404518, 105.8206361 21.0405927, 105.8206331 21.0407422, 105.8206299 21.0409004)",alley,
2634658908,2634658906,0,258038092,False,,service,True,30.746,,"LINESTRING (105.8206484 21.0401757, 105.8206515 21.0402677, 105.8206392 21.0404518)",alley,
2634658910,2634658906,0,258038093,False,,service,True,49.892,,"LINESTRING (105.8206299 21.0409004, 105.8206331 21.0407422, 105.8206361 21.0405927, 105.8206392 21.0404518)",alley,
2634658918,2634658903,0,195247830,False,Ngõ 189 Hoàng Hoa Thám,residential,False,5.57,,"LINESTRING (105.8200215 21.0404243, 105.8200247 21.0404743)",,
2634658918,2634658899,0,195247830,False,Ngõ 189 Hoàng Hoa Thám,residential,True,8.41,,"LINESTRING (105.8200215 21.0404243, 105.8200167 21.0403488)",,
2634658918,2634658928,0,258038097,False,,service,False,98.65,,"LINESTRING (105.8200215 21.0404243, 105.8198728 21.0404267, 105.819784 21.0404463, 105.819777 21.0405182, 105.8197023 21.0405117, 105.8196836 21.0405618, 105.8195692 21.0405618, 105.8195622 21.0406512, 105.8194151 21.0406446, 105.8194271 21.0407782)",alley,
2634658927,2634658928,0,258038097,False,,service,True,31.088,,"LINESTRING (105.8194522 21.0410568, 105.8194271 21.0407782)",alley,
2634658928,2634658927,0,258038097,False,,service,False,31.088,,"LINESTRING (105.8194271 21.0407782, 105.8194522 21.0410568)",alley,
2634658928,2634658918,0,258038097,False,,service,True,98.65,,"LINESTRING (105.8194271 21.0407782, 105.8194151 21.0406446, 105.8195622 21.0406512, 105.8195692 21.0405618, 105.8196836 21.0405618, 105.8197023 21.0405117, 105.819777 21.0405182, 105.819784 21.0404463, 105.8198728 21.0404267, 105.8200215 21.0404243)",alley,
2634658928,2634658932,0,258038098,False,,service,False,41.286,,"LINESTRING (105.8194271 21.0407782, 105.8193256 21.040805, 105.8192516 21.0408136, 105.8191499 21.0407504, 105.8190962 21.0406766)",alley,
2634658932,2657122059,0,260225725,False,Ngõ 267,residential,True,20.474,,"LINESTRING (105.8190962 21.0406766, 105.8189412 21.0407905)",,
2634658932,2634658928,0,258038098,False,,service,True,41.286,,"LINESTRING (105.8190962 21.0406766, 105.8191499 21.0407504, 105.8192516 21.0408136, 105.8193256 21.040805, 105.8194271 21.0407782)",alley,
2634658932,2657122070,0,260225725,False,Ngõ 267,residential,False,106.62,,"LINESTRING (105.8190962 21.0406766, 105.8191818 21.0405361, 105.8191712 21.0403445, 105.8191464 21.0401628, 105.8189404 21.0397869)",,
2634658933,445252570,0,195247830,False,Ngõ 189 Hoàng Hoa Thám,residential,True,31.117,,"LINESTRING (105.8203669 21.0414434, 105.8202666 21.0412809, 105.8202304 21.041195)",,
2634658933,2634658938,0,258038099,False,,residential,False,29.604,,"LINESTRING (105.8203669 21.0414434, 105.8205857 21.0413801, 105.8206407 21.0413694)",alley,
2634658938,2634658939,0,258038100,False,,residential,False,17.037,,"LINESTRING (105.8206407 21.0413694, 105.8206381 21.0412162)",alley,
2634658938,2634658933,0,258038099,False,,residential,True,29.604,,"LINESTRING (105.8206407 21.0413694, 105.8205857 21.0413801, 105.8203669 21.0414434)",alley,
2634658939,2634658940,0,258038100,False,,residential,False,17.055,,"LINESTRING (105.8206381 21.0412162, 105.8206196 21.0410638)",alley,
2634658939,2634658938,0,258038100,False,,residential,True,17.037,,"LINESTRING (105.8206381 21.0412162, 105.8206407 21.0413694)",alley,
2634658939,2634658942,0,258038101,False,,service,False,28.779,,"LINESTRING (105.8206381 21.0412162, 105.8207983 21.0412047, 105.8209123 21.0411817)",alley,
2634658940,2634658939,0,258038100,False,,residential,True,17.055,,"LINESTRING (105.8206196 21.0410638, 105.8206381 21.0412162)",alley,
2634658942,2634658946,0,258038101,False,,service,False,55.269,,"LINESTRING (105.8209123 21.0411817, 105.8209031 21.0410753, 105.8210972 21.0410552, 105.8211403 21.0410466, 105.8211341 21.0408798)",alley,
2634658942,2634658939,0,258038101,False,,service,True,28.779,,"LINESTRING (105.8209123 21.0411817, 105.8207983 21.0412047, 105.8206381 21.0412162)",alley,
2634658946,2634658942,0,258038101,False,,service,True,55.269,,"LINESTRING (105.8211341 21.0408798, 105.8211403 21.0410466, 105.8210972 21.0410552, 105.8209031 21.0410753, 105.8209123 21.0411817)",alley,
2634658948,2634658949,0,258038103,False,,service,False,7.948,,"LINESTRING (105.8208229 21.0410379, 105.8207736 21.0410926)",alley,
2634658948,2634658950,0,258038104,False,,service,False,14.937,,"LINESTRING (105.8208229 21.0410379, 105.8209647 21.0410149)",alley,
2634658948,445252570,0,"[258038096, 258038103]",False,,service,True,99.62,,"LINESTRING (105.8208229 21.0410379, 105.8208301 21.040928, 105.8205032 21.0409454, 105.8205312 21.0411372, 105.8202304 21.041195)",alley,
2634658949,2634658948,0,258038103,False,,service,True,7.948,,"LINESTRING (105.8207736 21.0410926, 105.8208229 21.0410379)",alley,
2634658950,2634658948,0,258038104,False,,service,True,14.937,,"LINESTRING (105.8209647 21.0410149, 105.8208229 21.0410379)",alley,
2657122059,2634658932,0,260225725,False,Ngõ 267,residential,False,20.474,,"LINESTRING (105.8189412 21.0407905, 105.8190962 21.0406766)",,
2657122059,4461962358,0,260225725,False,Ngõ 267,residential,True,5.124,,"LINESTRING (105.8189412 21.0407905, 105.8189276 21.0408348)",,
2657122059,2657122100,0,"[260225730, 260225731]",False,,"['service', 'residential']",False,62.351000000000006,,"LINESTRING (105.8189412 21.0407905, 105.8187783 21.0406078, 105.8187759 21.0404139, 105.8187481 21.0402874)",alley,
2657122066,8299505987,0,687233230,False,,residential,False,6.49,,"LINESTRING (105.8183128 21.0387461, 105.8182619 21.03878)",,
2657122066,2657122068,0,260225725,False,Ngõ 267,residential,True,38.385000000000005,,"LINESTRING (105.8183128 21.0387461, 105.8184063 21.0388865, 105.8184925 21.0390474)",,
2657122066,2922914464,0,288729528,False,,residential,True,38.959,,"LINESTRING (105.8183128 21.0387461, 105.8183976 21.0386071, 105.818403 21.0384594, 105.8184379 21.0384319)",alley,
2657122066,8299505985,0,892981897,False,,residential,False,60.237,,"LINESTRING (105.8183128 21.0387461, 105.8182982 21.0384945, 105.8179884 21.0384758)",,
2657122067,8299505987,0,687233230,False,,residential,True,36.321,,"LINESTRING (105.817977 21.0389697, 105.8182619 21.03878)",,
2657122067,3382291951,0,892981900,False,,residential,False,30.427,,"LINESTRING (105.817977 21.0389697, 105.8176849 21.0389932)",,
2657122067,8299505988,0,892981900,False,,residential,True,18.696,,"LINESTRING (105.817977 21.0389697, 105.8179602 21.0388023)",,
2657122068,2657122069,0,260225726,False,,residential,False,43.658,,"LINESTRING (105.8184925 21.0390474, 105.8181176 21.0392255)",,
2657122068,2657122066,0,260225725,False,Ngõ 267,residential,False,38.385000000000005,,"LINESTRING (105.8184925 21.0390474, 105.8184063 21.0388865, 105.8183128 21.0387461)",,
2657122068,8819688907,0,260225725,False,Ngõ 267,residential,True,67.191,,"LINESTRING (105.8184925 21.0390474, 105.8185201 21.039099, 105.8186488 21.0393144, 105.8187051 21.0394813, 105.8187847 21.0395818)",,
2657122069,2657122068,0,260225726,False,,residential,True,43.658,,"LINESTRING (105.8181176 21.0392255, 105.8184925 21.0390474)",,
2657122070,5689527850,0,260225725,False,Ngõ 267,residential,False,20.628,,"LINESTRING (105.8189404 21.0397869, 105.8188266 21.0396348)",,
2657122070,2634658932,0,260225725,False,Ngõ 267,residential,True,106.62,,"LINESTRING (105.8189404 21.0397869, 105.8191464 21.0401628, 105.8191712 21.0403445, 105.8191818 21.0405361, 105.8190962 21.0406766)",,
2657122070,2657122073,0,260225727,False,,service,False,78.979,,"LINESTRING (105.8189404 21.0397869, 105.8186339 21.0399161, 105.8185142 21.0399214, 105.8184916 21.0399237, 105.8182191 21.0399919)",alley,
2657122073,2657122075,0,260225727,False,,service,False,34.445,,"LINESTRING (105.8182191 21.0399919, 105.818146 21.0398554, 105.8179875 21.0398023)",alley,
2657122073,2657122070,0,260225727,False,,service,True,78.979,,"LINESTRING (105.8182191 21.0399919, 105.8184916 21.0399237, 105.8185142 21.0399214, 105.8186339 21.0399161, 105.8189404 21.0397869)",alley,
2657122073,2657122077,0,260225728,False,,residential,False,35.016000000000005,,"LINESTRING (105.8182191 21.0399919, 105.8181867 21.0401134, 105.8181176 21.0402918)",alley,
2657122075,2657122073,0,260225727,False,,service,True,34.445,,"LINESTRING (105.8179875 21.0398023, 105.818146 21.0398554, 105.8182191 21.0399919)",alley,
2657122077,8819875252,0,952893413,False,,residential,False,28.764,,"LINESTRING (105.8181176 21.0402918, 105.8181842 21.0405429)",,
2657122077,2657122081,0,260225728,False,,residential,False,37.388,,"LINESTRING (105.8181176 21.0402918, 105.8179306 21.0403638, 105.8177727 21.0403595)",alley,
2657122077,2657122073,0,260225728,False,,residential,True,35.016000000000005,,"LINESTRING (105.8181176 21.0402918, 105.8181867 21.0401134, 105.8182191 21.0399919)",alley,
2657122080,7437479441,0,260225728,False,,residential,True,12.744,,"LINESTRING (105.8174915 21.0403563, 105.8176143 21.0403563)",alley,
2657122081,7437479441,0,260225728,False,,residential,False,16.445,,"LINESTRING (105.8177727 21.0403595, 105.8176541 21.0403563, 105.8176143 21.0403563)",alley,
2657122081,2657122077,0,260225728,False,,residential,True,37.388,,"LINESTRING (105.8177727 21.0403595, 105.8179306 21.0403638, 105.8181176 21.0402918)",alley,
2657122081,2657122678,0,260225729,False,,service,False,18.355,,"LINESTRING (105.8177727 21.0403595, 105.8177844 21.0404671, 105.8177959 21.040523)",alley,
2657122085,2657122672,0,260225729,False,,service,False,20.097,,"LINESTRING (105.8178358 21.0407897, 105.8178555 21.0409695)",alley,
2657122085,2657122674,0,260225729,False,,service,True,9.605,,"LINESTRING (105.8178358 21.0407897, 105.8178504 21.0407044)",alley,
2657122085,3382291896,0,"[331167313, 331167315]",False,,service,"[False, True]",101.50399999999999,,"LINESTRING (105.8178358 21.0407897, 105.8176602 21.0408204, 105.8175098 21.0407939, 105.817396 21.0407369, 105.8172984 21.0407142, 105.8172252 21.0406952, 105.8171805 21.0406383, 105.8170983 21.0406063, 105.8170594 21.0406723, 105.8169674 21.0406954)",alley,
2657122088,2657122089,0,711937267,False,,service,False,17.755,,"LINESTRING (105.8179992 21.0410752, 105.8181697 21.0410621)",alley,
2657122088,2657122671,0,260225840,False,,service,False,30.213,,"LINESTRING (105.8179992 21.0410752, 105.8179012 21.0412299, 105.8178708 21.0412473, 105.8178545 21.041304)",alley,
2657122088,2657122672,0,"[711937267, 711937268]",False,,service,True,19.198,,"LINESTRING (105.8179992 21.0410752, 105.8178801 21.0410011, 105.8178555 21.0409695)",alley,
2657122089,2657122106,0,260225735,False,,service,False,39.692,,"LINESTRING (105.8181697 21.0410621, 105.8181136 21.040709)",alley,
2657122089,2657122104,0,711937267,False,,service,False,3.583,,"LINESTRING (105.8181697 21.0410621, 105.8182032 21.0410543)",alley,
2657122089,2657122088,0,711937267,False,,service,True,17.755,,"LINESTRING (105.8181697 21.0410621, 105.8179992 21.0410752)",alley,
2657122092,2657122102,0,711937267,False,,service,False,15.044,,"LINESTRING (105.8184833 21.0409488, 105.8186253 21.0409216)",alley,
2657122092,3341124610,0,"[327363841, 327363834]",False,,service,True,65.323,,"LINESTRING (105.8184833 21.0409488, 105.8185161 21.041106, 105.8185427 21.0412111, 105.8185588 21.0412923, 105.8185671 21.0413344, 105.8185631 21.0414368, 105.818567 21.0415282)",alley,
2657122092,2657122107,0,711937267,False,,service,True,18.018,,"LINESTRING (105.8184833 21.0409488, 105.8184009 21.0409771, 105.8183234 21.0410115)",alley,
2657122099,2657122100,0,260225731,False,,service,True,24.106,,"LINESTRING (105.8186195 21.0401828, 105.8187222 21.0401698, 105.8187481 21.0402874)",alley,
2657122100,2657122101,0,260225732,False,,service,False,21.339,,"LINESTRING (105.8187481 21.0402874, 105.8189496 21.0402492)",alley,
2657122100,2657122099,0,260225731,False,,service,False,24.106,,"LINESTRING (105.8187481 21.0402874, 105.8187222 21.0401698, 105.8186195 21.0401828)",alley,
2657122100,2657122059,0,"[260225730, 260225731]",False,,"['service', 'residential']",True,62.351,,"LINESTRING (105.8187481 21.0402874, 105.8187759 21.0404139, 105.8187783 21.0406078, 105.8189412 21.0407905)",alley,
2657122101,2657122100,0,260225732,False,,service,True,21.339,,"LINESTRING (105.8189496 21.0402492, 105.8187481 21.0402874)",alley,
2657122102,2657122103,0,260225733,False,,service,False,32.428,,"LINESTRING (105.8186253 21.0409216, 105.8186003 21.0406309)",alley,
2657122102,2657122092,0,711937267,False,,service,True,15.044,,"LINESTRING (105.8186253 21.0409216, 105.8184833 21.0409488)",alley,
2657122102,4461962358,0,711937267,False,,service,False,33.459,,"LINESTRING (105.8186253 21.0409216, 105.8186741 21.0409116, 105.8186951 21.0409073, 105.8188375 21.0408376, 105.8189276 21.0408348)",alley,
2657122103,2657122102,0,260225733,False,,service,True,32.428,,"LINESTRING (105.8186003 21.0406309, 105.8186253 21.0409216)",alley,
2657122104,2657122105,0,260225734,False,,service,False,33.842,,"LINESTRING (105.8182032 21.0410543, 105.8181603 21.0407526)",alley,
2657122104,2657122089,0,711937267,False,,service,True,3.583,,"LINESTRING (105.8182032 21.0410543, 105.8181697 21.0410621)",alley,
2657122104,2657122668,0,260225839,False,,service,False,28.894,,"LINESTRING (105.8182032 21.0410543, 105.8182024 21.0410882, 105.8180575 21.0412692)",alley,
2657122104,2657122107,0,711937267,False,,service,False,13.416,,"LINESTRING (105.8182032 21.0410543, 105.8182537 21.0410425, 105.8183234 21.0410115)",alley,
2657122105,2657122104,0,260225734,False,,service,True,33.842,,"LINESTRING (105.8181603 21.0407526, 105.8182032 21.0410543)",alley,
2657122106,2657122089,0,260225735,False,,service,True,39.692,,"LINESTRING (105.8181136 21.040709, 105.8181697 21.0410621)",alley,
2657122107,2657122108,0,260225736,False,,service,False,35.641,,"LINESTRING (105.8183234 21.0410115, 105.8182514 21.0406981)",alley,
2657122107,2657122092,0,711937267,False,,service,False,18.018,,"LINESTRING (105.8183234 21.0410115, 105.8184009 21.0409771, 105.8184833 21.0409488)",alley,
2657122107,2657122104,0,711937267,False,,service,True,13.416,,"LINESTRING (105.8183234 21.0410115, 105.8182537 21.0410425, 105.8182032 21.0410543)",alley,
